ros_timestamp_ns,system_timestamp_ns,openarm_right_joint1,openarm_right_joint3,openarm_right_joint4,openarm_left_joint6,openarm_left_joint5,openarm_left_joint2,openarm_left_joint7,openarm_left_joint4,openarm_right_joint5,openarm_left_joint1,openarm_right_joint2,openarm_left_joint3,openarm_right_joint7,openarm_right_joint6
1778211028663278223,1778211028664675500,-0.019645990691996573,0.2122911421377882,0.23022049286640645,0.03414206149385812,-0.09746700236514805,0.02193484397650103,0.4121843289845142,0.3652628366521693,-0.15926604104676834,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.41332875562676463,0.014305333028152845
1778211028682973886,1778211028684693828,-0.019645990691996573,0.2122911421377882,0.23022049286640645,0.03376058594644071,-0.09746700236514805,0.02193484397650103,0.4121843289845142,0.3652628366521693,-0.15926604104676834,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.4152361333638517,0.014305333028152845
1778211028695108267,1778211028704681058,-0.019645990691996573,0.2122911421377882,0.23022049286640645,0.03414206149385812,-0.09746700236514805,0.02193484397650103,0.4121843289845142,0.3652628366521693,-0.15964751659418575,0.12188143739986224,0.018120088502326936,-0.262645914396888,-0.4171435111009387,0.014305333028152845
1778211028722326826,1778211028724679377,-0.019645990691996573,0.2122911421377882,0.23022049286640645,0.03414206149385812,-0.09746700236514805,0.02193484397650103,0.4121843289845142,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018501564049744346,-0.262645914396888,-0.4198138399328606,0.014686808575570254
1778211028735576345,1778211028744739823,-0.019645990691996573,0.2122911421377882,0.23022049286640645,0.03414206149385812,-0.09746700236514805,0.02193484397650103,0.4121843289845142,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.420195315480278,0.015068284122987663
1778211028755840774,1778211028764698729,-0.019645990691996573,0.2122911421377882,0.23060196841382385,0.03414206149385812,-0.09708552681773064,0.02193484397650103,0.4121843289845142,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.4198138399328606,0.01621271076523989
1778211028776303404,1778211028784750692,-0.019645990691996573,0.2122911421377882,0.23098344396124126,0.03414206149385812,-0.09708552681773064,0.02193484397650103,0.41180285343709677,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018501564049744346,-0.262645914396888,-0.420195315480278,0.017357137407492118
1778211028796859942,1778211028804718303,-0.019645990691996573,0.2122911421377882,0.23098344396124126,0.03414206149385812,-0.09708552681773064,0.02193484397650103,0.4121843289845142,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.4198138399328606,0.017738612954909527
1778211028817795731,1778211028824682253,-0.019645990691996573,0.2122911421377882,0.23098344396124126,0.03414206149385812,-0.09708552681773064,0.02193484397650103,0.41180285343709677,0.3652628366521693,-0.15964751659418575,0.12188143739986224,0.018120088502326936,-0.262645914396888,-0.420195315480278,0.018120088502326936
1778211028838682442,1778211028844682007,-0.019645990691996573,0.2122911421377882,0.23136491950865867,0.03376058594644071,-0.09708552681773064,0.02193484397650103,0.41180285343709677,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.420195315480278,0.018120088502326936
1778211028859075380,1778211028864733601,-0.019645990691996573,0.2122911421377882,0.23136491950865867,0.03414206149385812,-0.09708552681773064,0.02193484397650103,0.41142137788967936,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018501564049744346,-0.262645914396888,-0.420195315480278,0.018120088502326936
1778211028879096322,1778211028884770514,-0.019645990691996573,0.2122911421377882,0.23136491950865867,0.03376058594644071,-0.09670405127031323,0.02193484397650103,0.41142137788967936,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.4205767910276954,0.018120088502326936
1778211028899374584,1778211028904742829,-0.019645990691996573,0.2122911421377882,0.23136491950865867,0.03376058594644071,-0.095559624628061,0.02193484397650103,0.41103990234226195,0.3652628366521693,-0.15964751659418575,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.42172121766994763,0.018501564049744346
1778211028912435474,1778211028924695602,-0.019645990691996573,0.2122911421377882,0.23136491950865867,0.03376058594644071,-0.09479667353322618,0.02193484397650103,0.41027695124742714,0.3656443121995867,-0.15964751659418575,0.12226291294727964,0.018120088502326936,-0.262645914396888,-0.42324711985961727,0.018501564049744346
1778211028935971494,1778211028944709402,-0.019645990691996573,0.2122911421377882,0.23136491950865867,0.03376058594644071,-0.09441519798580877,0.02193484397650103,0.40760662241550527,0.36678873884183893,-0.16002899214160315,0.12226291294727964,0.018120088502326936,-0.26379034103914023,-0.4236285954070347,0.018883039597161755
1778211028956568116,1778211028964701677,-0.019645990691996573,0.2122911421377882,0.2325093461509109,0.03376058594644071,-0.09441519798580877,0.02193484397650103,0.40760662241550527,0.36717021438925634,-0.16002899214160315,0.12226291294727964,0.018120088502326936,-0.26531624322880987,-0.4240100709544521,0.019645990691996573
1778211028976332572,1778211028984776840,-0.020027466239413982,0.2122911421377882,0.23403524834058054,0.033379110399023304,-0.09441519798580877,0.02193484397650103,0.40760662241550527,0.36717021438925634,-0.16002899214160315,0.12226291294727964,0.018120088502326936,-0.2672236209658969,-0.4240100709544521,0.0207904173342488
1778211028997169774,1778211029004865021,-0.020027466239413982,0.2122911421377882,0.23594262607766758,0.033379110399023304,-0.09441519798580877,0.02193484397650103,0.40722514686808786,0.36755168993667375,-0.16002899214160315,0.12226291294727964,0.018120088502326936,-0.26836804760814914,-0.4243915465018695,0.02117189288166621
1778211029018732330,1778211029024730253,-0.019645990691996573,0.2122911421377882,0.2367055771725024,0.03376058594644071,-0.09403372243839137,0.02193484397650103,0.40760662241550527,0.3698405432211782,-0.16041046768902056,0.12226291294727964,0.018501564049744346,-0.26951247425040137,-0.4243915465018695,0.02117189288166621
1778211029038423022,1778211029044686263,-0.019645990691996573,0.2122911421377882,0.2367055771725024,0.033379110399023304,-0.09403372243839137,0.02193484397650103,0.40760662241550527,0.37174792095826525,-0.16041046768902056,0.12226291294727964,0.018501564049744346,-0.26951247425040137,-0.4247730220492869,0.02117189288166621
1778211029059504717,1778211029064716650,-0.019645990691996573,0.2122911421377882,0.2367055771725024,0.033379110399023304,-0.09403372243839137,0.02193484397650103,0.40760662241550527,0.3725108720531001,-0.16079194323643797,0.12226291294727964,0.018501564049744346,-0.2706569008926536,-0.42629892423895654,0.02117189288166621
1778211029079426041,1778211029084675887,-0.019264515144579164,0.2122911421377882,0.2370870527199198,0.033379110399023304,-0.09403372243839137,0.02193484397650103,0.40760662241550527,0.3725108720531001,-0.1619363698786902,0.12226291294727964,0.018501564049744346,-0.2718013275349058,-0.42706187533379136,0.02155336842908362
1778211029100422827,1778211029104795289,-0.019645990691996573,0.2122911421377882,0.23823147936217204,0.032997634851605895,-0.09403372243839137,0.02193484397650103,0.40722514686808786,0.3725108720531001,-0.16346227206835984,0.12226291294727964,0.018120088502326936,-0.27256427862974064,-0.42706187533379136,0.02155336842908362
1778211029121019444,1778211029124695022,-0.019645990691996573,0.2122911421377882,0.23861295490958945,0.032997634851605895,-0.09403372243839137,0.02193484397650103,0.40722514686808786,0.3725108720531001,-0.16384374761577725,0.12226291294727964,0.018120088502326936,-0.27332722972457546,-0.4274433508812088,0.02155336842908362
1778211029142185428,1778211029144674645,-0.019645990691996573,0.2122911421377882,0.23861295490958945,0.032997634851605895,-0.09403372243839137,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.16384374761577725,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.4274433508812088,0.02155336842908362
1778211029161722699,1778211029164690123,-0.020027466239413982,0.2122911421377882,0.23861295490958945,0.032616159304188486,-0.09403372243839137,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.16422522316319466,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.4278248264286262,0.02155336842908362
1778211029183633138,1778211029184679508,-0.020027466239413982,0.2122911421377882,0.23861295490958945,0.032234683756771076,-0.09403372243839137,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.16498817425802947,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.4282063019760436,0.02155336842908362
1778211029202952498,1778211029204677987,-0.019645990691996573,0.21267261768520562,0.23861295490958945,0.03185320820935367,-0.09403372243839137,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.16689555199511652,0.12226291294727964,0.018501564049744346,-0.27370870527199287,-0.4297322041657132,0.02155336842908362
1778211029223529566,1778211029224685843,-0.019645990691996573,0.21343556878004044,0.23861295490958945,0.03032730601968403,-0.09365224689097396,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.16765850308995134,0.12226291294727964,0.018501564049744346,-0.27370870527199287,-0.43087663080796546,0.02155336842908362
1778211029234211569,1778211029244697260,-0.019645990691996573,0.21381704432745785,0.23861295490958945,0.02994583047226662,-0.09365224689097396,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.16765850308995134,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.43087663080796546,0.02155336842908362
1778211029262468380,1778211029264679873,-0.019645990691996573,0.21648737315937971,0.23861295490958945,0.029564354924849212,-0.09327077134355655,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.1707103074692906,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.43087663080796546,0.02193484397650103
1778211029276018420,1778211029284771543,-0.019645990691996573,0.21763179980163194,0.23861295490958945,0.029564354924849212,-0.09327077134355655,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.17147325856412543,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.43125810635538286,0.02193484397650103
1778211029295925279,1778211029304686127,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.029564354924849212,-0.09098191805905209,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.17185473411154284,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.43125810635538286,0.02193484397650103
1778211029316789978,1778211029324679281,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.029182879377431803,-0.09060044251163468,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.17223620965896025,0.12226291294727964,0.018501564049744346,-0.27370870527199287,-0.43125810635538286,0.02193484397650103
1778211029337149730,1778211029344952413,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.029182879377431803,-0.09021896696421727,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.1741435873960473,0.12226291294727964,0.018501564049744346,-0.27370870527199287,-0.4316395819028003,0.02193484397650103
1778211029362787449,1778211029364674194,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.028801403830014394,-0.09021896696421727,0.02193484397650103,0.40646219577325304,0.3725108720531001,-0.1745250629434647,0.12226291294727964,0.018120088502326936,-0.2740901808194103,-0.4324025329976351,0.02193484397650103
1778211029383503886,1778211029384710795,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.028801403830014394,-0.09021896696421727,0.02193484397650103,0.40646219577325304,0.3725108720531001,-0.1745250629434647,0.12226291294727964,0.018120088502326936,-0.27370870527199287,-0.43430991073472214,0.022316319523918438
1778211029402178506,1778211029404680473,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.028801403830014394,-0.09021896696421727,0.02193484397650103,0.40646219577325304,0.3725108720531001,-0.1749065384908821,0.12226291294727964,0.018120088502326936,-0.2740901808194103,-0.43469138628213955,0.022697795071335847
1778211029412670963,1778211029424709782,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.028801403830014394,-0.08983749141679986,0.02193484397650103,0.40646219577325304,0.3725108720531001,-0.1749065384908821,0.12226291294727964,0.018120088502326936,-0.2740901808194103,-0.43507286182955696,0.022697795071335847
1778211029435012788,1778211029444725431,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.028801403830014394,-0.08983749141679986,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.1749065384908821,0.12226291294727964,0.018120088502326936,-0.2740901808194103,-0.43507286182955696,0.023842221713588074
1778211029456088528,1778211029464830531,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.028801403830014394,-0.08983749141679986,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.17528801403829952,0.12226291294727964,0.018501564049744346,-0.2740901808194103,-0.4358358129243918,0.024605172808422893
1778211029475880023,1778211029484780892,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.028419928282596985,-0.08983749141679986,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.17566948958571693,0.12226291294727964,0.018120088502326936,-0.2740901808194103,-0.4362172884718092,0.024986648355840302
1778211029502638957,1778211029504770340,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.027656977187762166,-0.08869306477454764,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.1779583428702214,0.12226291294727964,0.018120088502326936,-0.2740901808194103,-0.4377431906614788,0.02536812390325771
1778211029516100366,1778211029524741142,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.02651255054550994,-0.087167162584878,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.17910276951247361,0.12226291294727964,0.018120088502326936,-0.2748531319142451,-0.43888761730373105,0.02536812390325771
1778211029536616741,1778211029544709219,-0.019645990691996573,0.21801327534904935,0.23861295490958945,0.02613107499809253,-0.08640421149004318,0.02193484397650103,0.40684367132067045,0.3725108720531001,-0.18062867170214325,0.12226291294727964,0.018120088502326936,-0.27637903410391473,-0.43850614175631364,0.02536812390325771
1778211029556854730,1778211029564772812,-0.019645990691996573,0.21801327534904935,0.23899443045700686,0.02613107499809253,-0.08525978484779095,0.02193484397650103,0.40722514686808786,0.3728923476005175,-0.1821545738918129,0.12226291294727964,0.018120088502326936,-0.2782864118410018,-0.43888761730373105,0.02574959945067512
1778211029577623526,1778211029585003162,-0.019645990691996573,0.21801327534904935,0.23975738155184168,0.02613107499809253,-0.08106355382619945,0.02193484397650103,0.40760662241550527,0.3736552986953523,-0.1825360494392303,0.12226291294727964,0.018120088502326936,-0.2798123140306714,-0.43965056839856587,0.02574959945067512
1778211029598300716,1778211029604803176,-0.020027466239413982,0.21801327534904935,0.24166475928892872,0.02613107499809253,-0.07801174944686018,0.02193484397650103,0.40760662241550527,0.3744182497901871,-0.1829175249866477,0.12226291294727964,0.018120088502326936,-0.28095674067292364,-0.4400320439459833,0.02574959945067512
1778211029618852385,1778211029624772431,-0.020027466239413982,0.21801327534904935,0.24242771038376354,0.02613107499809253,-0.0749599450675209,0.02193484397650103,0.40760662241550527,0.3744182497901871,-0.18329900053406512,0.12226291294727964,0.018120088502326936,-0.2824826428625933,-0.4411764705882355,0.02574959945067512
1778211029639694700,1778211029644834651,-0.019645990691996573,0.21801327534904935,0.24242771038376354,0.02574959945067512,-0.07419699397268609,0.02193484397650103,0.40760662241550527,0.3744182497901871,-0.18368047608148252,0.12226291294727964,0.018120088502326936,-0.2832455939574281,-0.44232089723048773,0.02613107499809253
1778211029659854495,1778211029664778885,-0.019645990691996573,0.21801327534904935,0.24280918593118095,0.02613107499809253,-0.07228961623559904,0.02193484397650103,0.40760662241550527,0.3744182497901871,-0.18444342717631734,0.12226291294727964,0.018120088502326936,-0.2832455939574281,-0.44232089723048773,0.02613107499809253
1778211029680462237,1778211029685111746,-0.019645990691996573,0.21801327534904935,0.24395361257343318,0.02613107499809253,-0.0707637140459294,0.02193484397650103,0.40760662241550527,0.3744182497901871,-0.18558785381856957,0.12226291294727964,0.018120088502326936,-0.2832455939574281,-0.44232089723048773,0.02651255054550994
1778211029701097183,1778211029704857410,-0.019645990691996573,0.21801327534904935,0.24433508812085059,0.02613107499809253,-0.0707637140459294,0.02193484397650103,0.40760662241550527,0.3744182497901871,-0.18596932936598698,0.12226291294727964,0.018120088502326936,-0.2832455939574281,-0.44232089723048773,0.02651255054550994
1778211029721616111,1778211029724747773,-0.019645990691996573,0.21801327534904935,0.24433508812085059,0.02574959945067512,-0.0707637140459294,0.02193484397650103,0.40760662241550527,0.3744182497901871,-0.18596932936598698,0.12226291294727964,0.018501564049744346,-0.2832455939574281,-0.44270237277790514,0.02651255054550994
